Timestamp,CPU_Usage(%),Memory_Usage(%),Disk_IO(MB/s),Network_Latency(ms),Error_Rate,Downtime
2023-01-04 09:00:00,53.57112571511746,40.38536128359839,126.757307997599,62.12864608985875,0.001023046397150743,0
2023-01-04 10:00:00,64.77894044741517,64.10490178818753,50.0,45.99398452778321,0.009502778140940376,0
2023-01-04 11:00:00,44.81729781726352,83.50282060820679,197.7107600658839,40.04672533493439,0.02650955671110631,0
2023-01-04 12:00:00,41.91506397106812,68.98634638895713,221.787557886502,43.64061263834694,0.02161167396656318,0
2023-01-04 13:00:00,44.98242956415464,62.63510568737669,125.5040056157715,23.07962511626184,0.02288741186597393,0
2023-01-04 14:00:00,59.15402117702074,45.47274529557157,107.333865243249,37.3675435407277,0.02034114653677361,0
2023-01-04 15:00:00,53.28751109659684,39.27346217148444,144.5159791043911,31.40624677020351,0.01994909102418486,0
2023-01-04 16:00:00,44.70239796232961,71.55075163376378,142.4998446508491,45.96246004256163,0.02102930648478797,0
2023-01-04 17:00:00,55.13267433113356,82.5922086116242,189.8207430865184,59.96289905410389,0.009439648157351948,0
2023-01-04 18:00:00,50.9707754934804,53.41725014282743,152.1855776658015,58.30813851399841,0.01771073027655068,0
2023-01-04 19:00:00,59.68644990532889,42.91407738575474,118.2950867851527,68.85125746319875,0.007558953685711585,0
2023-01-04 20:00:00,42.97946906122647,23.12745854176472,97.26362197767804,65.5096372594493,0.01380403543261759,0
2023-01-04 21:00:00,46.72337853402232,45.28852734506194,184.6253673927869,42.07104927622434,0.03195905009204533,0
2023-01-04 22:00:00,46.07891846867842,58.2951473625144,173.98044964657,50.2860710113057,0.01819247689502437,0
2023-01-04 23:00:00,35.36485051867881,83.98684861255101,192.4223951236727,49.51165858667872,0.02595839475280808,0
2023-01-05 00:00:00,52.96120277064576,70.09700538349453,111.2725299711562,17.7342097591717,0.0211529455411255,0
2023-01-05 01:00:00,52.6105527217989,64.5762810706013,223.5374759811332,31.74110694635383,0.01615108333106726,0
2023-01-05 02:00:00,50.05113456642461,53.99820508048303,80.25221971771052,47.49069984273331,0.009914312933915767,0
2023-01-05 03:00:00,47.65412866624853,51.25251424116065,178.3840408560592,47.40655347288787,0.01599944347590642,0
2023-01-05 04:00:00,35.84629257949586,81.08471396261945,73.61668931212394,57.6848758130775,0.02183178445980525,0
2023-01-05 05:00:00,45.79354677234641,63.01107811137584,118.3867447320613,56.95462444303772,0.0258015344412426,0
2023-01-05 06:00:00,46.5728548347323,28.46098962118467,212.4409172179184,23.43961246850397,0.02122336864557286,0
2023-01-05 07:00:00,41.97722730778381,49.89690528154136,183.2545701790396,57.77895101686295,0.02649480317945711,0
2023-01-05 08:00:00,48.38714288333991,47.1267595234256,128.1511833805127,52.67880809680646,0.00479829897440294,0
2023-01-05 09:00:00,54.04050856814538,51.80603986233803,129.2465182871325,59.35059772466943,0.02866662557583502,0
2023-01-05 10:00:00,68.8618590121053,68.44365990427627,154.0248844334177,66.00298381462383,0.008717436592980467,0
2023-01-05 11:00:00,51.74577812831839,58.38832677308626,170.5656396304289,47.85675540818043,0.02983504617158022,0
2023-01-05 12:00:00,52.57550390722764,58.84701889494507,200.0631753073079,68.68382355470119,0.02502405843412843,0
2023-01-05 13:00:00,49.25554084233833,79.70209741987856,131.7506398156602,36.6589931916043,0.001298104378550338,0
2023-01-05 14:00:00,30.81228784700959,49.55308365319967,85.52859746051195,35.81392819441673,0.0273696282418493,0
2023-01-05 15:00:00,49.73486124550783,87.96299288831024,156.2787450819504,56.43158285203312,0.02995097339832912,0
2023-01-05 16:00:00,50.60230209941027,49.93038612943371,131.7027664996642,44.4684868204223,0.03257878460345905,0
2023-01-05 17:00:00,74.63242112485287,61.33797294918857,97.97465181006211,53.92448846928454,0.01231401715893977,0
2023-01-05 18:00:00,48.07639035218877,55.7819460689585,161.9067566125118,79.89473179766738,0.02179410842070526,0
2023-01-05 19:00:00,53.01547342333613,61.85128700251442,141.4754498362884,55.90242610255964,0.02694449383048709,0
2023-01-05 20:00:00,49.65288230294757,66.66887992609693,162.2604882587918,53.18254308296179,0.02736326867412079,0
2023-01-05 21:00:00,38.31321962380468,66.50752860133315,114.2222319925128,36.96169432022229,0.02409520761862969,0
2023-01-05 22:00:00,61.42822814515021,48.7032400406913,169.46842121302,24.5003029006348,0.01573363756543378,0
2023-01-05 23:00:00,57.51933032686775,43.15627983828644,97.31607212980086,48.91180077089734,0.02987943754109147,0
2023-01-06 00:00:00,57.91031947043047,97.54757686358566,116.8907444121367,66.00305369912294,0.02993819966814517,1
2023-01-06 01:00:00,40.90612545205261,52.74023490599171,140.2834307565089,45.15592989408989,0.01845721693903397,0
2023-01-06 02:00:00,64.02794310936099,70.4881865800798,219.6727365983886,56.02193748808054,0.01216445195958939,0
2023-01-06 03:00:00,35.98148937207719,35.88538034215205,181.3930147419397,71.39745909077874,0.01272096660801856,0
2023-01-06 04:00:00,55.8685709380027,55.80580920142985,193.0877001707116,71.0227446984554,0.03364817715332212,0
2023-01-06 05:00:00,71.90455625809979,58.09200924026336,206.6830813337258,56.43223831402673,0.02950678384918427,0
2023-01-06 06:00:00,40.09463674869312,67.09222604891748,294.113285432435,52.55159717986015,0.0197996021727997,0
2023-01-06 07:00:00,44.33702270397228,19.16318788512092,151.6635627023374,27.22050426495386,0.01800826792479003,0
2023-01-06 08:00:00,50.99651365087641,62.49210919617496,206.8160369251942,40.54708033734589,0.002318132391443222,0
2023-01-06 09:00:00,44.96524345883801,42.75387816948161,190.5054101760776,45.7886628797289,0.01915598895621908,0
2023-01-06 10:00:00,34.49336568933867,64.86518566792385,189.841300132301,37.21502582848772,0.00808884845445826,0
2023-01-06 11:00:00,50.68562974806027,44.45506204742756,220.9695847216072,53.72679894429147,0.02158999476491758,0
2023-01-06 12:00:00,39.37696286273895,47.16775956111628,133.227478760621,78.67472275229152,0.03185247246761441,0
2023-01-06 13:00:00,54.73592430635182,55.89558584410098,130.0525990425448,72.76642388992425,0.01019548447027559,0
2023-01-06 14:00:00,40.80575765766197,44.21505795595207,162.7906205392745,53.65819792746811,0.02238586760388034,0
2023-01-06 15:00:00,65.4993440501754,52.86698329896968,142.6920091231245,61.69151108037243,0.02997779762009926,0
2023-01-06 16:00:00,42.16746707663763,42.09936347185027,162.7400341199269,39.07093526965821,0.02220295395272251,0
2023-01-06 17:00:00,46.77938483794324,32.50244322451908,212.5099514021205,71.96134026003202,0.01476017038149743,0
2023-01-06 18:00:00,58.1351721736967,75.2693557864404,130.8741310917489,26.57050106082229,0.02010386405272114,0
2023-01-06 19:00:00,37.69135683566045,40.55926960764107,137.8128414962508,63.69242241629244,0.02957248712227877,0
2023-01-06 20:00:00,52.27459934604129,57.31978668588025,156.9724401410631,57.43384565299662,0.02262577859897442,0
2023-01-06 21:00:00,63.07142754282428,71.29336622240677,140.8672629589932,38.66210919868364,0.01996629417439657,0
2023-01-06 22:00:00,33.92516765438772,50.77583846225935,73.4397668794605,46.86819864893094,0.03156143126211626,0
2023-01-06 23:00:00,51.84633858532304,47.62251150381693,126.7948942920424,32.98620945265911,0.02514917869950423,0
2023-01-07 00:00:00,52.59882794248423,63.39357133001132,177.4949296895002,33.62539928296652,0.007970975710500532,0
2023-01-07 01:00:00,57.8182287177731,76.76900734090728,207.5018700373059,26.13418999064105,0.02631412661981995,0
2023-01-07 02:00:00,37.63049289121918,42.46027102370297,103.8152572984909,61.51270853301067,0.02949558754782266,0
2023-01-07 03:00:00,36.79543386915724,57.74778251973841,103.6287040307663,68.08017454140021,0.007626836129125122,0
2023-01-07 04:00:00,55.21941565616898,34.01258107549009,151.2093521086934,17.57288204279861,0.0,0
2023-01-07 05:00:00,52.96984673233186,54.10198494476715,66.97619740488653,77.57458274227258,0.009580673312216485,0
2023-01-07 06:00:00,52.50492850345876,60.51307026807113,132.2011918805149,49.8198764504474,0.01897500312316385,0
2023-01-07 07:00:00,53.46448209496975,47.18063037367401,80.55831761794425,54.34779807315257,0.03009788345047935,0
2023-01-07 08:00:00,43.19975278421509,53.14512249262152,204.7624519936986,27.91380746622385,0.01109047965816871,0
2023-01-07 09:00:00,52.32253697161003,38.87659847538825,119.2267538259838,69.81238625247298,0.02555120266654468,0
2023-01-07 10:00:00,52.93072473298681,61.1561791707224,216.1133674535611,53.00375139750251,0.0,0
2023-01-07 11:00:00,42.85648581973632,75.83541373324725,194.5408541383335,67.08239359656949,0.02180306720360081,0
2023-01-07 12:00:00,68.65774511144757,43.54284195344304,124.1473080921033,68.31287480971615,0.0159325954611457,0
2023-01-07 13:00:00,54.73832920911788,50.65992350171426,107.1216145261569,70.02311634081906,0.04098598781639399,0
2023-01-07 14:00:00,38.08696502797351,67.53819369681273,142.2581700332965,40.27578836221696,0.001079137127673456,0
2023-01-07 15:00:00,56.5655360863383,78.18136078984105,145.8141350296719,46.88056988160194,0.01985498517195771,0
2023-01-07 16:00:00,40.25318329772679,37.60215281686603,163.8458777580961,40.82446887905728,0.001017786483755886,0
2023-01-07 17:00:00,57.87084603742452,57.46822893876076,118.9382684187928,63.42644694111925,0.0145029226683755,0
2023-01-07 18:00:00,61.58595579007404,64.24696233479287,179.8557949408881,54.99333844045611,0.002988450343960395,0
2023-01-07 19:00:00,41.7931768164829,58.46915414056728,160.613122199996,66.03717296019857,0.04300788740090827,0
2023-01-07 20:00:00,59.63376129244322,22.8481189968437,136.3841937313654,66.69108204585848,0.01644452131939012,0
2023-01-07 21:00:00,54.12780926936498,67.51635013963158,121.5183737832791,24.09110763591638,0.01788970506689983,0
2023-01-07 22:00:00,58.2206015999449,82.79004526635967,142.6046006760526,70.26155195830809,0.01957266274894696,0
2023-01-07 23:00:00,68.96792982653947,61.74992626754255,117.3239499268972,64.26291436648576,0.008677232072124159,0
2023-01-08 00:00:00,47.54611883997129,44.53340920058605,152.3375477953435,44.46162675221754,0.03055238733660776,0
2023-01-08 01:00:00,42.4626383564251,52.30309130453576,153.4175474087964,55.24689149794443,0.02640194145486342,0
2023-01-08 02:00:00,41.10485570374477,86.5486960148339,160.4682913390536,48.14495642625944,0.02917938362671781,0
2023-01-08 03:00:00,41.84189715034562,73.64943811290838,220.6496963868742,59.24083517946764,0.007820381179637102,0
2023-01-08 04:00:00,49.22898290585896,69.60039927576494,144.7022112120171,44.42905428942686,0.03135315215244051,0
2023-01-08 05:00:00,53.41151974816644,65.34618875301564,190.1839146849793,57.18390861753662,0.03019841279326308,0
2023-01-08 06:00:00,52.76690799330019,50.08294331713542,159.1834958790281,51.00957956989028,0.01767606965009183,0
2023-01-08 07:00:00,58.27183249036024,56.99143229016347,140.4702279240618,43.51709144757042,0.02895021075543564,0
2023-01-08 08:00:00,50.13001891877907,58.83115896482227,145.2336292019506,52.85204367353088,0.02272671623294287,0
2023-01-08 09:00:00,64.53534077157317,68.24361474096666,147.646943633278,90.59704360233135,0.004060004678590245,0
2023-01-08 10:00:00,47.35343166762044,82.63378341400355,161.1907083091286,39.71695055261478,0.0181719409808796,0
2023-01-08 11:00:00,77.20169166589619,76.77507205189693,111.6271693912412,46.25084613107646,0.01518489962220353,0
2023-01-08 12:00:00,56.25667347765006,38.70923466305939,91.38638466220132,39.97831400550454,0.02085419288047894,0
2023-01-08 13:00:00,41.42842443583717,63.35992453351573,176.171895738971,41.55175421708624,0.03021126287733308,0
2023-01-08 14:00:00,39.29107501938888,71.05145017751846,185.9249533032504,62.23661530078037,0.003586586644694544,0
2023-01-08 15:00:00,54.82472415243186,69.28290495216953,179.8254333121121,60.73823689454102,0.01556422091959563,0
2023-01-08 16:00:00,47.76537214674149,50.56149354918871,156.1988807422589,49.91204745018035,0.0117816256703866,0
2023-01-08 17:00:00,57.14000494092092,100.0,180.6889850981316,65.39444877903668,0.01221108694689294,1
2023-01-08 18:00:00,54.73237624573545,40.84373156503322,178.5371610406857,61.90164943241465,0.01176890951166432,0
2023-01-08 19:00:00,49.27171087343127,43.75217330000925,181.5051743581982,47.56498720960678,0.02068170355480437,0
2023-01-08 20:00:00,41.53206281931595,63.50392621892365,115.6183671463154,26.99202887308691,0.02523175452837339,0
2023-01-08 21:00:00,34.85152775314135,91.75204582445781,106.1219281138148,62.44674511923504,0.02348324958889526,1
2023-01-08 22:00:00,45.53485047932979,47.45707723943744,134.4572301299092,52.54496931502963,0.02185668207559156,0
2023-01-08 23:00:00,58.56398794323472,56.01257451529511,149.3046356182938,50.33335195550888,0.02621744487825643,0
2023-01-09 00:00:00,52.14093744130204,76.1594050952354,140.3231549147084,43.00927969985427,0.04380326133510389,0
2023-01-09 01:00:00,37.54261221288012,59.732067676684,74.93238674648498,61.16973423674474,0.02135891414313887,0
2023-01-09 02:00:00,51.73180925851182,54.98094218204557,218.8677044854057,55.22744378642751,0.03021138402813274,0
2023-01-09 03:00:00,53.85317379728837,68.4844935283008,139.0381604445706,46.44757935796555,0.02964183434571187,0
2023-01-09 04:00:00,41.16142563798867,64.0877698534439,156.9081766630781,31.61818179171633,0.03777794163030617,0
2023-01-09 05:00:00,51.53725105945528,75.45658178455187,199.7819596305224,66.01893652820115,0.02560518864950072,0
2023-01-09 06:00:00,50.58208718446,79.37203333598045,56.20110921915179,59.07357834733816,0.01155683819026066,0
2023-01-09 07:00:00,38.57029702169377,64.60504590008043,129.5322451235315,53.83104349918393,0.02304881921021878,0
2023-01-09 08:00:00,53.57787360348284,64.37599088067464,134.5153090568078,10.14839007329003,0.02251138743417548,0
2023-01-09 09:00:00,55.60784526368234,63.211664734292,136.5475981819742,49.4315861432591,0.02815182608787776,0
2023-01-09 10:00:00,60.83051243175277,67.33695834973932,143.0605363714419,46.38194444786505,0.01126603330500579,0
2023-01-09 11:00:00,60.53802052034903,60.82755956807196,207.8853919377938,40.72256472418489,0.03266321073959619,0
2023-01-09 12:00:00,36.22330632042909,59.99087276516565,176.9383550290889,61.31352917846426,0.0200523714914012,0
2023-01-09 13:00:00,40.62174960084877,77.94940681240864,188.3214107451532,60.72290051250916,0.02839379253931732,0
2023-01-09 14:00:00,55.1503526720866,82.74174270532565,151.884810872437,56.55237075788582,0.02309673158073633,0
2023-01-09 15:00:00,55.13785950912209,37.38670583049868,94.02507815417995,65.56836372151614,0.02122590778320002,0
2023-01-09 16:00:00,55.15047686306048,60.15031727610854,66.81211859415973,34.66552228949236,0.02233856410483771,0
2023-01-09 17:00:00,88.52731490654722,49.66958349832148,88.82369107073475,43.1951891484604,0.02671992011381223,0
2023-01-09 18:00:00,55.70890510693167,55.33542800270892,164.3906281666408,51.12188394778709,0.03958654794071419,0
2023-01-09 19:00:00,61.35565640180599,66.03774314602983,151.2707885079054,40.66996971158127,0.0,0
2023-01-09 20:00:00,59.54001763493203,70.04157557313702,141.5934540977597,60.90753832555313,0.02540002948924055,0
2023-01-09 21:00:00,56.51391251305798,58.31810334582983,135.2569237303945,42.16698727802457,0.02043967796000747,0
2023-01-09 22:00:00,46.84730755359654,31.29989497915796,230.4688630177099,69.47555006670132,0.01822893432795396,0
2023-01-09 23:00:00,57.58969220493267,45.52431629135731,117.083856360941,36.03260897374715,0.0,0
2023-01-10 00:00:00,42.27174785462428,73.44749505300248,187.1127782446424,81.97975474250926,0.02580207681255018,0
2023-01-10 01:00:00,47.63181393259991,18.89360366947603,150.0765174408398,80.43946033403634,0.01875029363118686,0
2023-01-10 02:00:00,45.14636452170897,77.81140727523,147.5624195285601,48.57870280526983,0.01165571532323627,0
2023-01-10 03:00:00,50.81874139386323,67.81844985966812,197.0655019446698,67.19255676388623,0.02042479972717485,0
2023-01-10 04:00:00,73.14658566673509,79.74264122295034,208.5012153076578,43.99357909237089,0.0170720976893512,0
2023-01-10 05:00:00,31.32734807408252,57.02146219678559,140.4180217246065,65.19929747347018,0.00257606832981842,0
2023-01-10 06:00:00,56.86260190374514,29.07891863965643,181.9681087696857,47.36032502814844,0.02088184719158125,0
2023-01-10 07:00:00,33.87284128810349,66.45543962259747,164.5556544860021,30.71840152237274,0.02580073529700014,0
2023-01-10 08:00:00,45.28068134210567,79.11979686057512,150.2974855523966,0.0,0.01450766585319273,0
2023-01-10 09:00:00,60.88950596967366,73.87082708270131,158.170197706281,45.96929830894084,0.02261712832685123,0
2023-01-10 10:00:00,50.64280019095463,50.05962774767947,122.4796474062065,54.18593763027939,0.02108111974560164,0
2023-01-10 11:00:00,39.22255222070694,61.3014161319397,137.7560242667566,69.95474639054325,0.03045492222570775,0
2023-01-10 12:00:00,42.84696290740032,52.00745596830114,126.7745888098918,50.54937548227085,0.01896307606331326,0
2023-01-10 13:00:00,56.79597748934676,47.71100303715941,186.0550686571568,65.04365202076383,0.0280109183916023,0
2023-01-10 14:00:00,42.69633368282864,74.33082856769776,146.1919553783575,43.1908767916771,0.01686647244181142,0
2023-01-10 15:00:00,52.16458589581975,42.03701533102257,98.09143901539846,44.94081545702832,0.03967321961495189,0
2023-01-10 16:00:00,50.45571839903814,46.59275354127581,121.0625110734765,65.81053523792878,0.01563158401360112,0
2023-01-10 17:00:00,43.48399652394183,43.43961549791422,50.0,13.02988272996092,0.01315000875667698,0
2023-01-10 18:00:00,71.43944089325325,37.6462871505143,130.2202959247141,50.19475743354374,0.01899507880556062,0
2023-01-10 19:00:00,56.33919022318011,62.19621437763905,151.505802603886,44.00057975666203,0.01271981094489427,0
2023-01-10 20:00:00,29.74857413342393,77.42254572722965,144.5545660453211,70.40916807278427,0.007513435661061654,0
2023-01-10 21:00:00,51.86454314769428,57.22684865632102,229.2061740612557,42.0763055753027,0.02727602354257875,0
2023-01-10 22:00:00,43.38213535231612,37.4137829915375,172.9962416366015,57.74877454355141,0.0,0
2023-01-10 23:00:00,58.52433334796224,72.59916809613041,171.218074123566,63.82275454002041,0.01282466644000605,0
2023-01-11 00:00:00,42.07479261567299,85.28552631052457,84.26923861718889,27.61106008804385,0.00658236085448247,0
2023-01-11 01:00:00,48.85263558533101,50.30636513780108,135.4143178353147,47.90944537589148,0.02142169400193862,0
2023-01-11 02:00:00,55.04987278980457,52.82168599923423,130.5334877070522,43.52545348871093,0.0,0
2023-01-11 03:00:00,58.65755194170121,67.73490945125091,118.5567520476797,64.19439870244392,0.0254785084494492,0
2023-01-11 04:00:00,37.99703592944223,84.32810621677577,118.0047733794661,60.1262276121829,0.02656089926827522,0
2023-01-11 05:00:00,46.65498764159052,52.20248781412161,77.67508184233505,46.50196954911227,0.003673819547649254,0
2023-01-11 06:00:00,45.25054688839044,40.01325328502692,98.96587181274685,34.28887924375923,0.02190602702832918,0
2023-01-11 07:00:00,43.46670767426288,69.4712790940861,184.9637361105979,65.57220044030134,0.02516059283820195,0
2023-01-11 08:00:00,67.65454240281096,71.98602109713448,144.2834123202727,48.98520835101828,0.02940300374416188,0
